,Day,Month,Year,Latitud,Longitud,Sierra,Hierro,PIT,LC_capture,Ancho_capture,Plastron_capture,Peso_capture,lcclass,Birth_year,Release_year,release,Stage,Sex,Age_release,Age_capture,mod.ID,dup.ID,Sex_capture,Sex_stage,Sex_retro
2971,18,7,2002,,,,1292,52792884,22.6,,,1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1168,FALSE,Indeterminada,Indeterminada,Indeterminada
2972,18,7,2002,,,,1293,53005036,22,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1169,FALSE,Indeterminada,Indeterminada,Macho
2973,3,6,2003,-1.36698,-89.6613,,1293,53005036,24,25.1,16.6,1,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1169,FALSE,Indeterminada,Indeterminada,Macho
2974,29,8,2019,,,,,53005036,75,74,53,40,70,1998.5,2002,0,Adulta,Macho,3.5,20.5,1169,FALSE,Macho,Macho,Macho
2975,18,7,2002,,,,1294,53032008,24.8,,,1.4,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1170,FALSE,Indeterminada,Indeterminada,Indeterminada
2976,3,6,2003,-1.36698,-89.5513,,1294,53032008,27.8,28.9,19.8,1.6,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1170,FALSE,Indeterminada,Indeterminada,Indeterminada
2977,18,7,2002,,,,1295,53813807,23.1,,,1.1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1171,FALSE,Indeterminada,Indeterminada,Indeterminada
2978,18,7,2002,,,,1296,53032563,23.2,,,1.1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1172,FALSE,Indeterminada,Indeterminada,Macho
2979,30,8,2019,,,,,53032563,80,83,57,50,80,1998.5,2002,0,Adulta,Macho,3.5,20.5,1172,FALSE,Macho,Macho,Macho
2980,18,7,2002,,,,1297,53587034,20,,,0.7,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1173,FALSE,Indeterminada,Indeterminada,Indeterminada
2981,18,7,2002,,,,1298,52553562,21.2,,,0.8,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1174,FALSE,Indeterminada,Indeterminada,Indeterminada
2982,18,7,2002,,,,1299,53629325,22,,,1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1175,FALSE,Indeterminada,Indeterminada,Indeterminada
2983,18,7,2002,,,,1300,53079797,22.4,,,1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1176,FALSE,Indeterminada,Indeterminada,Indeterminada
2984,4,6,2010,-1.37093,-89.66427,,1300,53079797,44.2,,,,40,1998.5,2002,0,Juvenil,,3.5,11.5,1176,FALSE,Indeterminada,Indeterminada,Indeterminada
2985,18,7,2002,,,,1301,53382559,21.9,,,1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1177,FALSE,Indeterminada,Indeterminada,Indeterminada
2986,11,9,2007,-1.37858,-89.68554,,1301,53382559,44,48,33,10,,1998.5,2002,0,Juvenil,Juvenil,3.5,8.5,1177,FALSE,Indeterminada,Indeterminada,Indeterminada
2987,18,7,2002,,,,1302,52583373,21.8,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1178,FALSE,Indeterminada,Indeterminada,Indeterminada
2988,18,7,2002,,,,1303,53348282,24.1,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1179,FALSE,Indeterminada,Indeterminada,Indeterminada
2989,3,6,2003,-1.36606,-89.66168,,1303,53348282,25.9,27,18.5,1.25,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1179,FALSE,Indeterminada,Indeterminada,Indeterminada
2990,18,7,2002,,,,1304,52854011,20.8,,,0.8,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1180,FALSE,Indeterminada,Indeterminada,Indeterminada
2991,18,7,2002,,,,1305,53814377,23.1,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1181,FALSE,Indeterminada,Indeterminada,Indeterminada
2992,18,7,2002,,,,1306,52543103,23.9,,,1.3,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1182,FALSE,Indeterminada,Indeterminada,Indeterminada
2993,18,7,2002,,,,1307,53638528,23.6,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1183,FALSE,Indeterminada,Indeterminada,
2994,2,6,2003,-1.37492,-89.68159,,1307,53638528,,,,,,1998.5,2002,0,,,3.5,4.5,1183,FALSE,Indeterminada,,
2995,18,7,2002,,,,1308,52859780,24,,,1.3,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1184,FALSE,Indeterminada,Indeterminada,Hembra
2996,28,8,2019,-1.36906,-89.6568,,,52859780,69,71,50,40,60,1998.5,2002,0,Adulta,Hembra,3.5,20.5,1184,FALSE,Hembra,Hembra,Hembra
2997,18,7,2002,,,,1309,52547633,20.8,,,0.75,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1185,FALSE,Indeterminada,Indeterminada,Indeterminada
2998,3,6,2003,-1.36698,-89.5513,,1309,52547633,23.3,23.9,16.7,0.95,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1185,FALSE,Indeterminada,Indeterminada,Indeterminada
2999,18,7,2002,,,,1310,53790831,24.1,,,1.3,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1186,FALSE,Indeterminada,Indeterminada,Indeterminada
3000,18,7,2002,,,,1311,53621346,23.2,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1187,FALSE,Indeterminada,Indeterminada,Hembra
3001,6,6,2010,-1.3742,-89.68008,,1711,53621346,54.1,,,,50,1998.5,2002,0,Adulta,Hembra,3.5,11.5,1187,FALSE,Hembra,Hembra,Hembra
3002,18,7,2002,,,,1312,53017094,22.4,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1188,FALSE,Indeterminada,Indeterminada,Macho
3003,29,8,2019,-1.37032,-89.66324,,1312,53017094,82,81,60,60,80,1998.5,2002,0,Adulta,Macho,3.5,20.5,1188,FALSE,Macho,Macho,Macho
3006,7,9,2007,-1.37186,-89.68176,,1313,52891601,40.7,42.3,30,7,,1998.5,2002,0,Juvenil,Hembra,3.5,8.5,1189,FALSE,Indeterminada,Indeterminada,Indeterminada
3007,6,6,2010,-1.37158,-89.68339,,1313,52891601,50.3,,,,50,1998.5,2002,0,Juvenil,,3.5,11.5,1189,FALSE,Indeterminada,Indeterminada,Indeterminada
3004,26,7,2002,-1.37299,-89.69067,,1373,52891601,53,56,42,18,50,1998.5,2002,0,Juvenil,Hembra,3.5,3.5,1189,FALSE,Indeterminada,Indeterminada,Indeterminada
3005,3,6,2003,-1.3755,-89.69753,,1313,52891601,56.3,57.8,44.6,17,50,1998.5,2002,0,Adulta,Hembra,3.5,4.5,1189,FALSE,Indeterminada,Indeterminada,Indeterminada
3008,18,7,2002,,,,1314,53269326,22,,,1.1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1190,FALSE,Indeterminada,Indeterminada,Indeterminada
3009,18,7,2002,,,,1315,52812538,20.4,,,0.8,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1191,FALSE,Indeterminada,Indeterminada,Indeterminada
3010,2,6,2010,-1.36171,-89.66212,,n/a,52812538,50.5,,,,50,1998.5,2002,0,Juvenil,Hembra,3.5,11.5,1191,FALSE,Indeterminada,Indeterminada,Indeterminada
3011,18,7,2002,,,,1316,52524268,23.4,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1192,FALSE,Indeterminada,Indeterminada,Indeterminada
3012,18,7,2002,,,,1317,52804082,24,,,1.3,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1193,FALSE,Indeterminada,Indeterminada,Indeterminada
3013,18,7,2002,,,,1318,53340099,20.8,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1194,FALSE,Indeterminada,Indeterminada,Indeterminada
3014,18,7,2002,,,,1319,53791018,21.2,,,0.8,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1195,FALSE,Indeterminada,Indeterminada,Indeterminada
3015,18,7,2002,,,,1320,53846085,21.7,,,1,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1196,FALSE,Indeterminada,Indeterminada,Indeterminada
3016,3,6,2003,-1.36623,-89.66267,,1320,53846085,25.8,26.5,18.5,1.45,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1196,FALSE,Indeterminada,Indeterminada,Indeterminada
3017,18,7,2002,,,,1321,41629832,20.8,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1197,FALSE,Indeterminada,Indeterminada,Indeterminada
3018,3,6,2003,-1.36588,-89.66185,,1321,41629832,22.4,24.1,15.3,0.9,20,1998.5,2002,0,Juvenil,Juvenil,3.5,4.5,1197,FALSE,Indeterminada,Indeterminada,Indeterminada
3019,18,7,2002,,,,1322,41853074,25.9,,,1.7,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1198,FALSE,Indeterminada,Indeterminada,Indeterminada
3020,18,7,2002,,,,1323,42030054,21.2,,,0.95,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1199,FALSE,Indeterminada,Indeterminada,Indeterminada
3021,18,7,2002,,,,1324,41880853,20.6,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1200,FALSE,Indeterminada,Indeterminada,Indeterminada
3022,18,7,2002,,,,1325,41844786,20.2,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1201,FALSE,Indeterminada,Indeterminada,Macho
3023,30,8,2019,,,,,41844786,76,80,54,50,70,1998.5,2002,0,Adulta,Macho,3.5,20.5,1201,FALSE,Macho,Macho,Macho
3024,18,7,2002,,,,1326,42030779,19.9,,,0.7,10,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1202,FALSE,Indeterminada,Indeterminada,Indeterminada
3025,8,9,2007,-1.366663,-89.66121,,1326,42030779,30.6,31,21,2.4,,1998.5,2002,0,Juvenil,Juvenil,3.5,8.5,1202,FALSE,Indeterminada,Indeterminada,Indeterminada
3026,18,7,2002,,,,1327,41880585,22.8,,,1.2,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1203,FALSE,Indeterminada,Indeterminada,Indeterminada
3027,18,7,2002,,,,1328,42075791,20.8,,,0.9,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1204,FALSE,Indeterminada,Indeterminada,Indeterminada
3028,18,7,2002,,,,1329,42019837,21.3,,,0.95,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1205,FALSE,Indeterminada,Indeterminada,Indeterminada
3029,18,7,2002,,,,1330,42036042,21.4,,,0.95,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1206,FALSE,Indeterminada,Indeterminada,Indeterminada
3030,18,7,2002,,,,1331,41822555,20.3,,,0.85,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1207,FALSE,Indeterminada,Indeterminada,Indeterminada
3031,18,7,2002,,,,1332,41844574,20.4,,,0.85,20,1998.5,2002,1,Juvenil,Indeterminada,3.5,3.5,1208,FALSE,Indeterminada,Indeterminada,Indeterminada
3032,18,7,2002,,,,1333,41822796,22.2,,,1,20,1996.5,2002,1,Juvenil,Indeterminada,5.5,5.5,1209,FALSE,Indeterminada,Indeterminada,
3033,2,6,2003,-1.37003,-89.67984,,1333,41822796,,,,,,1996.5,2002,0,,,5.5,6.5,1209,FALSE,Indeterminada,,
3034,2,12,2003,,,,1470,69057517,20.2,21.3,14.3,0.7,20,1996.5,2003,1,Juvenil,Indeterminada,6.5,6.5,1210,FALSE,Indeterminada,Indeterminada,Indeterminada
3035,2,12,2003,,,,1472,53838108,25.7,27.3,18.01,1.5,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1211,FALSE,Indeterminada,Indeterminada,Indeterminada
3036,2,12,2003,,,,1474,53045552,24.7,25.2,16.91,1.2,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1212,FALSE,Indeterminada,Indeterminada,Indeterminada
3037,9,9,2007,-1.36628,-89.66153,,1474,53045552,32.8,32.6,23,2.8,,1998.5,2003,0,Juvenil,Juvenil,4.5,8.5,1212,FALSE,Indeterminada,Indeterminada,Indeterminada
3038,8,6,2010,-1.36739,-89.66048,,1474,53045552,42.5,,,,40,1998.5,2003,0,Juvenil,,4.5,11.5,1212,FALSE,Indeterminada,Indeterminada,Indeterminada
3039,2,12,2003,,,,1476,52871571,24.9,27,17.58,1.4,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1213,FALSE,Indeterminada,Indeterminada,Indeterminada
3040,14,9,2007,-1.36973,-89.662,,1476,52871571,39.5,41.5,29.3,7.2,,1998.5,2003,0,Juvenil,Juvenil,4.5,8.5,1213,FALSE,Indeterminada,Indeterminada,Indeterminada
3041,2,12,2003,,,,1478,69035307,22.5,23.8,15.64,0.95,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1214,FALSE,Indeterminada,Indeterminada,Indeterminada
3042,2,12,2003,,,,1480,69104878,22,23.5,15.04,0.9,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1215,FALSE,Indeterminada,Indeterminada,Indeterminada
3043,2,12,2003,,,,1482,53341824,25.7,28,18.955,1.5,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1216,FALSE,Indeterminada,Indeterminada,Indeterminada
3044,2,12,2003,,,,1484,69275527,22,22.6,15.06,0.95,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1217,FALSE,Indeterminada,Indeterminada,Indeterminada
3045,2,12,2003,,,,1486,52890571,24.7,26.2,17.42,1.3,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1218,FALSE,Indeterminada,Indeterminada,Indeterminada
3046,2,12,2003,,,,1488,69080309,24.2,25.8,17.05,1.2,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1219,FALSE,Indeterminada,Indeterminada,Indeterminada
3047,2,12,2003,,,,1490,53043871,24.7,26.3,17.73,1.3,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1220,FALSE,Indeterminada,Indeterminada,Indeterminada
3048,4,6,2010,-1.37069,-89.66526,,unreadable (1490?),53043871,48.1,,,,40,1998.5,2003,0,Juvenil,,4.5,11.5,1220,FALSE,Indeterminada,Indeterminada,Indeterminada
3049,2,12,2003,,,,1492,69369279,22.6,23.6,16.05,0.9,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1221,FALSE,Indeterminada,Indeterminada,Indeterminada
3050,2,12,2003,,,,1494,69057521,25.6,27.6,18.56,1.5,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1222,FALSE,Indeterminada,Indeterminada,Indeterminada
3051,2,12,2003,,,,1496,69065106,22,23.2,15.3,0.9,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1223,FALSE,Indeterminada,Indeterminada,Macho
3052,30,8,2019,,,,,69065106,77,82,57,35,70,1998.5,2003,0,Adulta,Macho,4.5,20.5,1223,FALSE,Macho,Macho,Macho
3053,2,12,2003,,,,1498,53035794,24.2,25.7,17.04,1.2,20,1998.5,2003,1,Juvenil,Indeterminada,4.5,4.5,1224,FALSE,Indeterminada,Indeterminada,Macho
3054,14,9,2007,-1.36899,-89.66355,,1498,53035794,41,43.3,30.6,8,,1998.5,2003,0,Juvenil,Juvenil,4.5,8.5,1224,FALSE,Indeterminada,Indeterminada,Macho
3055,28,8,2019,-1.36708,-89.6701,,1498,53035794,76.7,78.3,58.3,37.2,70,1998.5,2003,0,Adulta,Macho,4.5,20.5,1224,FALSE,Macho,Macho,Macho
3056,2,12,2003,,,,1500,53379311,21.7,23,14.07,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1225,FALSE,Indeterminada,Indeterminada,Indeterminada
3057,2,12,2003,,,,1502,41819083,22,22.8,14.34,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1226,FALSE,Indeterminada,Indeterminada,Indeterminada
3058,12,9,2007,-1.3651,-89.66247,,1502,41819083,34.2,35,23.8,4,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1226,FALSE,Indeterminada,Indeterminada,Indeterminada
3059,2,12,2003,,,,1504,52828622,24,25.2,16.48,1.2,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1227,FALSE,Indeterminada,Indeterminada,Indeterminada
3060,2,12,2003,,,,1506,52878514,24.4,26.2,17.475,1.2,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1228,FALSE,Indeterminada,Indeterminada,Indeterminada
3061,2,12,2003,,,,1510,52581526,25.5,26.7,17.8,1.5,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1229,FALSE,Indeterminada,Indeterminada,Indeterminada
3062,2,12,2003,,,,1511,53353333,22,22.8,1772,0.9,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1230,FALSE,Indeterminada,Indeterminada,Indeterminada
3063,2,12,2003,,,,1512,53338302,22.8,24,15.4,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1231,FALSE,Indeterminada,Indeterminada,Indeterminada
3064,2,12,2003,,,,1513,52599849,23,24.2,15.7,1.1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1232,FALSE,Indeterminada,Indeterminada,Indeterminada
3065,2,12,2003,,,,1514,53838847,24.7,26.1,16.95,1.3,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1233,FALSE,Indeterminada,Indeterminada,Indeterminada
3066,12,9,2007,-1.36698,-89.66192,,1514,53838847,39.6,41,29.3,6.2,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1233,FALSE,Indeterminada,Indeterminada,Indeterminada
3067,2,12,2003,,,,1515,54098295,23.8,24.8,16.28,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1234,FALSE,Indeterminada,Indeterminada,Macho
3068,4,6,2010,-1.37063,-89.6646,,1515,54098295,51.2,,,,50,1999.5,2003,0,Juvenil,,3.5,10.5,1234,FALSE,Indeterminada,Indeterminada,Macho
3069,29,8,2019,,,,,54098295,77,79,55,55,70,1999.5,2003,0,Adulta,Macho,3.5,19.5,1234,FALSE,Macho,Macho,Macho
3070,2,12,2003,,,,1516,52581550,26.7,28.5,18.615,1.7,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1235,FALSE,Indeterminada,Indeterminada,Indeterminada
3071,2,12,2003,,,,1517,52563629,24.8,26,17.22,1.3,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1236,FALSE,Indeterminada,Indeterminada,Indeterminada
3072,14,9,2007,-1.36874,-89.66365,,1517,52563629,40,41,30,7.5,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1236,FALSE,Indeterminada,Indeterminada,Indeterminada
3073,4,6,2010,-1.36834,-89.66383,,1517,52563629,51.8,,,,50,1999.5,2003,0,Juvenil,,3.5,10.5,1236,FALSE,Indeterminada,Indeterminada,Indeterminada
3074,2,12,2003,,,,1518,52843331,26.3,27.6,18.72,1.6,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1237,FALSE,Indeterminada,Indeterminada,Indeterminada
3075,12,9,2007,-1.36603,-89.66203,,1518,52843331,37.2,38.4,27.1,5.2,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1237,FALSE,Indeterminada,Indeterminada,Indeterminada
3076,2,12,2003,,,,1519,53638052,24.2,25,16.98,1.1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1238,FALSE,Indeterminada,Indeterminada,Indeterminada
3077,2,12,2003,,,,1520,53820307,22.4,23.2,14.98,0.9,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1239,FALSE,Indeterminada,Indeterminada,Indeterminada
3078,2,12,2003,,,,1521,41863117,25.4,26.4,17.8,1.4,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1240,FALSE,Indeterminada,Indeterminada,Indeterminada
3079,2,12,2003,,,,1522,41834265,23,24.1,15.53,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1241,FALSE,Indeterminada,Indeterminada,Indeterminada
3080,2,12,2003,,,,1523,53006814,23,24.1,15.66,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1242,FALSE,Indeterminada,Indeterminada,Indeterminada
3081,2,12,2003,,,,1525,53545314,22.2,23.5,15.08,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1243,FALSE,Indeterminada,Indeterminada,Indeterminada
3082,2,12,2003,,,,1526,69516101,21.4,22.5,14.67,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1244,FALSE,Indeterminada,Indeterminada,Indeterminada
3083,2,12,2003,,,,1528,52632069,21.2,21.8,14.1,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1245,FALSE,Indeterminada,Indeterminada,Indeterminada
3084,2,12,2003,,,,1529,53797070,23,24.2,15.91,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1246,FALSE,Indeterminada,Indeterminada,Indeterminada
3085,2,12,2003,,,,1530,52563630,21.3,22,14.3,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1247,FALSE,Indeterminada,Indeterminada,Indeterminada
3086,8,9,2007,-1.36688,-89.66113,,1530,52563630,29.2,29.5,20.3,1.5,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1247,FALSE,Indeterminada,Indeterminada,Indeterminada
3087,2,12,2003,,,,1531,52633888,21.7,23.5,14.525,0.9,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1248,FALSE,Indeterminada,Indeterminada,Indeterminada
3088,8,9,2007,-1.36665,-89.66014,,1531,52633888,32.8,35.2,23.1,3.5,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1248,FALSE,Indeterminada,Indeterminada,Indeterminada
3089,2,12,2003,,,,1532,52885333,22.9,24.4,15.72,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1249,FALSE,Indeterminada,Indeterminada,Indeterminada
3090,8,6,2010,-1.36739,-89.66048,,1932,52885333,46,,,,40,1999.5,2003,0,Juvenil,,3.5,10.5,1249,FALSE,Indeterminada,Indeterminada,Indeterminada
3091,2,12,2003,,,,1533,53296546,24.6,26.1,17.1,1.3,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1250,FALSE,Indeterminada,Indeterminada,Indeterminada
3092,2,12,2003,,,,1534,53592847,20.5,20.8,13.895,0.72,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1251,FALSE,Indeterminada,Indeterminada,Indeterminada
3093,2,12,2003,,,,1535,52815630,21.3,22.5,14.285,0.9,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1252,FALSE,Indeterminada,Indeterminada,Indeterminada
3094,2,12,2003,,,,1537,53378116,21,22.1,14.15,0.85,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1253,FALSE,Indeterminada,Indeterminada,Indeterminada
3095,14,9,2007,-1.37025,-89.66126,,1537,53378116,37.5,39.4,27.3,6,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1253,FALSE,Indeterminada,Indeterminada,Indeterminada
3096,2,12,2003,,,,1538,53585117,21.5,22.2,14.6,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1254,FALSE,Indeterminada,Indeterminada,Indeterminada
3097,2,12,2003,,,,1539,53594112,20.5,21.7,14.22,0.75,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1255,FALSE,Indeterminada,Indeterminada,Macho
3098,30,8,2019,,,,,53594112,77,73,59,40,70,1999.5,2003,0,Adulta,Macho,3.5,19.5,1255,FALSE,Macho,Macho,Macho
3099,2,12,2003,,,,1540,53619590,21.7,23,14.27,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1256,FALSE,Indeterminada,Indeterminada,Indeterminada
3100,2,12,2003,,,,1541,53786607,23.1,24.4,16.18,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1257,FALSE,Indeterminada,Indeterminada,Indeterminada
3101,2,12,2003,,,,1542,52834272,20.9,21.2,13.585,0.65,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1258,FALSE,Indeterminada,Indeterminada,Indeterminada
3102,2,12,2003,,,,1544,52893279,21.8,23,14.68,0.85,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1259,FALSE,Indeterminada,Indeterminada,Indeterminada
3103,7,9,2007,-1.36801,-89.65945,,1544,52893279,37.5,3.6,27.2,2.8,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1259,FALSE,Indeterminada,Indeterminada,Indeterminada
3104,2,12,2003,,,,1545,53320775,22.1,23.5,15.39,1,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1260,FALSE,Indeterminada,Indeterminada,Indeterminada
3105,4,6,2010,-1.36844,-89.66357,,1545,53320775,46,,,,40,1999.5,2003,0,Juvenil,,3.5,10.5,1260,FALSE,Indeterminada,Indeterminada,Indeterminada
3106,2,12,2003,,,,1546,53795098,21.3,22,13.865,0.75,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1261,FALSE,Indeterminada,Indeterminada,Indeterminada
3107,2,12,2003,,,,1547,69528833,21.3,22.2,14.58,0.8,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1262,FALSE,Indeterminada,Indeterminada,Indeterminada
3108,7,9,2007,-1.36639,-89.66166,,1547,69528833,33.3,33.9,24.2,3.6,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1262,FALSE,Indeterminada,Indeterminada,Indeterminada
3109,2,12,2003,,,,1548,53353069,25,25.8,16.8,1.2,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1263,FALSE,Indeterminada,Indeterminada,Indeterminada
3110,2,12,2003,,,,1549,53005841,20,21.2,13.4,0.75,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1264,FALSE,Indeterminada,Indeterminada,Indeterminada
3111,14,9,2007,-1.37011,-89.66154,,1549,53005841,35.4,36.5,25.4,4.4,,1999.5,2003,0,Juvenil,Juvenil,3.5,7.5,1264,FALSE,Indeterminada,Indeterminada,Indeterminada
3112,2,12,2003,,,,1550,53616559,25,26.9,17.57,1.4,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1265,FALSE,Indeterminada,Indeterminada,Indeterminada
3113,8,6,2010,-1.36639,-89.66101,,1550,53616559,48.5,,,,40,1999.5,2003,0,Juvenil,,3.5,10.5,1265,FALSE,Indeterminada,Indeterminada,Indeterminada
3114,2,12,2003,,,,1551,53339585,21.6,22.4,14.24,0.85,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1266,FALSE,Indeterminada,Indeterminada,Indeterminada
3115,2,12,2003,,,,1552,53023590,21.6,22.7,14.32,0.9,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1267,FALSE,Indeterminada,Indeterminada,Indeterminada
3116,2,12,2003,,,,1553,53276023,23.7,25,16.48,1.2,20,1999.5,2003,1,Juvenil,Indeterminada,3.5,3.5,1268,FALSE,Indeterminada,Indeterminada,Indeterminada
